id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
track_212,Song 212,21,211088,0,Artist 12,2004-10-20,0.7959263871435024,0.3024663174614697,11,-9.867586527377554,1,0.9237431312666485,0.5352527346293091,0.6813131853478842,0.8887464047516419,0.018267981609676687,108.00875220818311
track_213,Song 213,91,252279,0,Artist 13,1974-12-01,0.17512314013035324,0.8586981212445739,4,-2.303234494003007,1,0.2298063414226651,0.7047955999252955,0.5333948915068045,0.27000204478058043,0.868963772848294,87.10867955322993
track_214,Song 214,28,166099,0,Artist 14,2002-09-10,0.6727646144124667,0.8572309373697911,6,-13.495091979652848,1,0.7495164151567807,0.33916453252503376,0.5144038687461845,0.6679367445480653,0.19527333324716079,87.77675095914655
track_215,Song 215,12,318568,1,Artist 15,1988-01-08,0.2205042634356471,0.7646509503848735,3,-22.683795974597444,1,0.6305592343457384,0.1110633032816547,0.25676951553791316,0.8063552807935896,0.042478766631800946,162.5667750047163
track_216,Song 216,81,186093,0,Artist 16,1995-04-18,0.21820753455217223,0.14669511401518154,7,-23.592426250719797,0,0.7495994411207623,0.2785679532056594,0.03488030582002766,0.16414774055900205,0.16009613765744457,145.97612162474263
track_217,Song 217,1,280761,1,Artist 17,1972-09-28,0.8740717733051852,0.690322846900729,10,-9.03180590498026,0,0.4373475724325948,0.7715888644678139,0.41026913833171685,0.44250948132922896,0.3841149112437693,88.88744300149244
track_218,Song 218,28,168651,0,Artist 18,1991-04-01,0.24966895274023015,0.9450240645805688,9,-27.527774053722098,0,0.9326410625539846,0.35124383228332834,0.10655948046776798,0.4938359406519234,0.21926570159258008,80.3091552496593
track_219,Song 219,84,133893,0,Artist 19,1966-10-02,0.2632473465180112,0.6825404787671571,10,-11.768406825070642,1,0.6324722024114774,0.8119814906857101,0.9059891506492022,0.31211946533920454,0.30525362910044307,76.89622272267619
track_220,Song 220,78,348880,0,Artist 20,2018-03-01,0.0006533907612995549,0.33161684910783396,9,-29.466884689545253,0,0.2882958045542563,0.3195214518074758,0.04125032347173052,0.48175582972898146,0.9752940514300463,147.8918106784253
track_221,Song 221,51,186418,1,Artist 21,2010-09-01,0.8706690341255177,0.5005793174308313,6,-56.25334350156455,0,0.6384550706521437,0.16355503841381813,0.4316508541843814,0.31754565765533804,0.7044055441625751,60.016610287519
track_222,Song 222,26,245074,1,Artist 22,1981-02-09,0.7925948132091347,0.6457250433510536,9,-36.963179465750684,0,0.2868157472070312,0.43584835951360823,0.05224558370082788,0.36074774505520923,0.712191728253204,62.56470796449612
track_223,Song 223,49,223065,0,Artist 23,1987-04-13,0.627328935090678,0.5105704087285036,4,-33.33354253971008,0,0.2936323917598742,0.45227451228913895,0.09554387456476632,0.669331178702739,0.09468537472792282,114.53743898765333
track_224,Song 224,94,250351,1,Artist 24,1961-06-01,0.7502657639388423,0.11995294173096982,10,-51.50296530080297,1,0.3995985116208679,0.016108218549336972,0.658866666922022,0.6325932683049971,0.7320983698226917,156.78898099866274
track_225,Song 225,78,311083,1,Artist 25,2001-02-13,0.1520485674244918,0.31206404465202064,5,-53.85022024864723,0,0.852430417569119,0.11704507270632614,0.6471112609740945,0.23226572579752525,0.7393443329553049,157.30551270963656
track_226,Song 226,22,158635,0,Artist 26,2004-08-20,0.45832359458757543,0.8023960305536325,4,-27.872103020582756,1,0.500297874393992,0.18492601877281745,0.03305219487943978,0.8974828847954246,0.6597450184066322,120.21655830507669
track_227,Song 227,87,307187,0,Artist 27,2021-08-26,0.3512193873487809,0.8614180460955174,6,-54.89138180663507,1,0.6789008422302074,0.11358731737867489,0.0011314751208701956,0.8627885456713906,0.22843629599787507,156.75030492463975
track_228,Song 228,43,215071,1,Artist 28,2016-01-22,0.09377652625701649,0.13730003271557023,11,-41.82328992659497,0,0.391967740274463,0.3415260754213638,0.078818077242784,0.5090833066899516,0.42303617908218494,132.95346514121758
track_229,Song 229,76,329477,1,Artist 29,2012-12-07,0.4861304852149241,0.9523867523987246,1,-15.32418144221544,1,0.26360543980688145,0.964622855617018,0.7629988977119422,0.43325074269575037,0.8462764546696253,196.77039835162415
track_230,Song 230,21,323774,1,Artist 30,1965-03-02,0.9207396503426354,0.32882261784860933,4,-2.1340692259211522,1,0.9546401607162314,0.509222538327078,0.5845764727515071,0.37685598298410883,0.6702016293406263,82.74442993715662
track_231,Song 231,42,198518,0,Artist 31,1987-10-06,0.04005911905069448,0.66231373873072,9,-16.927765166884285,1,0.6035812471230626,0.6275560238706465,0.038118245188491606,0.7072679186664391,0.7327688349999023,144.09341747878477
track_232,Song 232,36,226233,0,Artist 32,1987-09-07,0.2914609134937939,0.7518251459566812,2,-0.4424670928277905,1,0.9339513385827183,0.3563864785230282,0.4880970158728273,0.6716660572094705,0.5873744001258089,128.7734286331405
track_233,Song 233,60,223651,1,Artist 33,2003-05-26,0.20754093620570346,0.8119462346378834,8,-18.099721723235838,1,0.20341300219831504,0.3234877616431461,0.7120293570544514,0.19618060693797867,0.44958659911177845,87.22528825207722
track_234,Song 234,96,192805,0,Artist 34,2003-06-14,0.23814665366569632,0.9457497022259301,5,-42.37233176074035,1,0.14689416391293275,0.023146771915008357,0.8689513946008063,0.6714580313003613,0.7590520100671082,164.99866049983848
track_235,Song 235,55,310026,0,Artist 35,1979-04-26,0.9084345518793753,0.3129195480288226,9,-19.676847569678287,1,0.8558229071239036,0.5003336556760224,0.9340364906590105,0.25243119410203996,0.06792581436630496,98.57112279047934
track_236,Song 236,2,279136,1,Artist 36,1989-10-18,0.4680690542342901,0.8585064545515545,2,-17.87059408818577,0,0.6809172126172515,0.4836090067516663,0.32744056295406665,0.018558336523525565,0.6731607327802641,113.43937467309583
track_237,Song 237,62,242813,1,Artist 37,2021-02-15,0.4662994129398188,0.13168690343620704,6,-37.69638092301236,0,0.18657849925364134,0.15783072618112304,0.1358324284132657,0.699208677537377,0.9972045078506792,112.4762797422542
track_238,Song 238,18,199063,0,Artist 38,1970-11-02,0.7605756424552823,0.7050409063535927,3,-58.93716896343666,1,0.26935970066353776,0.7643240002067037,0.23692592073144747,0.6447936024607496,0.7801919294680316,94.18862624631282
track_239,Song 239,22,122454,0,Artist 39,2023-08-10,0.1544922040049258,0.7419777295139859,2,-17.808012913470783,1,0.8006639415253112,0.49267433031100294,0.7761714920402237,0.41080926237434146,0.2905635115774553,120.29874643777673
track_240,Song 240,28,140878,1,Artist 40,2017-11-23,0.4872653541000508,0.6777232412013204,7,-58.6979942834675,0,0.4538686199959361,0.3389939701615733,0.9714842150423106,0.5256860559195061,0.2778194947053806,126.26842332986656
track_241,Song 241,29,302170,0,Artist 41,2014-06-12,0.4299852141210597,0.252314736135153,3,-22.128715316395727,0,0.6705405065060909,0.14690890902292697,0.46639361736038054,0.9471691917057596,0.6672186105934589,164.19103419330304
track_242,Song 242,38,313226,0,Artist 42,1987-05-17,0.5969106905466561,0.8730431470152034,10,-50.183010675446695,0,0.3183520221360109,0.5521608269710124,0.30535321354778977,0.5952001809054377,0.8958542570085304,167.1096004127852
track_243,Song 243,24,264063,1,Artist 43,1984-09-08,0.9995577032504386,0.168858463370395,0,-26.0637883351174,0,0.3812299527748767,0.7528170260888097,0.42919058196003446,0.6578839353365314,0.5779497408478429,82.19783556083269
track_244,Song 244,100,188344,1,Artist 44,1998-01-11,0.7694488940820471,0.05363479152083084,5,-29.765218477163998,1,0.990712558623105,0.28199935268497167,0.30481314464513243,0.06391132094914109,0.5274022871700583,142.98812190585448
track_245,Song 245,7,224946,0,Artist 45,2021-05-03,0.3978657030174272,0.7174649906119122,9,-59.18918146162905,1,0.24761708717471853,0.21879435157672256,0.2564875232071543,0.16599446067512524,0.16038413384367134,185.46769175911538
track_246,Song 246,57,156593,0,Artist 46,1992-06-27,0.827553052274047,0.4754757152327337,10,-38.228050980293794,0,0.506456377036514,0.521934964064577,0.5937507524071796,0.30095227641158817,0.7154569553598166,75.23012524383851
track_247,Song 247,15,156304,0,Artist 47,1960-05-06,0.17070836331248018,0.8490980199586761,10,-23.934529956221837,0,0.8444023431905322,0.15534330251001693,0.0157359803735444,0.5393793180281431,0.7022986196378908,126.20796623477939
track_248,Song 248,71,281458,1,Artist 48,2016-06-09,0.030463686308960125,0.38339714105825895,0,-9.083606886073213,0,0.23922321366585797,0.6666133865942849,0.25955224866498816,0.7765908959833212,0.9669513923338476,165.04943713716798
track_249,Song 249,0,306292,0,Artist 49,1986-06-06,0.20444837246427305,0.16827858850771282,4,-6.681473169808967,0,0.4152137566843307,0.6053436279442305,0.661382077844989,0.321240877788587,0.3001921843056644,145.60878681352807
track_250,Song 250,4,233613,0,Artist 50,2021-07-09,0.34041155611425966,0.8364421924698697,6,-30.9690017980066,1,0.6150912873699883,0.08708204959142862,0.03206269630680503,0.35638243047877394,0.7564454763675318,74.08199192352734
track_251,Song 251,2,320410,1,Artist 51,2016-04-07,0.5105807574595599,0.5489096316400717,5,-16.29465076203371,0,0.4811881514751025,0.03652037938137387,0.08320181650893499,0.25615088517374884,0.434065261197629,115.52485754913613
track_252,Song 252,64,345361,1,Artist 52,2011-11-09,0.6151291405411998,0.1891957923903549,1,-41.01272540799254,0,0.45950226657031745,0.6202886525885849,0.2933961447857848,0.2546093292953059,0.558472791616135,131.01352975036096
track_253,Song 253,3,272155,0,Artist 53,1972-08-18,0.9106057172144217,0.7203839985864458,10,-39.46881565448055,0,0.3625097313221236,0.2942937739887408,0.8778047986089849,0.9488638458947966,0.8164538556005582,199.41838424027821
track_254,Song 254,98,138354,1,Artist 54,2000-07-12,0.5098540095504577,0.5111136384895005,3,-48.332188849061176,1,0.5866463277749251,0.08644575317339853,0.7648861601652962,0.63545717961889,0.2219950450189756,85.00510730531138
track_255,Song 255,95,142190,1,Artist 55,1962-09-08,0.5012756446257294,0.6043129822403198,10,-26.28311340040564,1,0.6243726979236103,0.7594287049564865,0.022156629416243523,0.15590124353994683,0.3428687395274149,197.53932740241575
track_256,Song 256,63,126142,0,Artist 56,1998-07-08,0.05024300982298213,0.4608983382065819,1,-41.12615094435809,1,0.6532895409013626,0.3140440030176441,0.5017128166884919,0.7222485780842599,0.773308670197597,112.66096979212215
track_257,Song 257,97,279470,1,Artist 57,1965-03-18,0.03491155265622381,0.8287089838180064,10,-54.9377462136897,0,0.07036810790602932,0.4595995496382236,0.27468749398741676,0.722021143360029,0.5704579152878609,88.044868050335
track_258,Song 258,88,303043,1,Artist 58,1967-03-28,0.5511599619163721,0.8295627156830498,0,-18.899634800209277,0,0.6310341757120489,0.23681292745376925,0.648645659062063,0.666470196053705,0.09242291690507021,117.97527149735944
track_259,Song 259,9,161862,0,Artist 59,1986-08-20,0.4381786132483445,0.7093888218243862,2,-17.53480754367611,0,0.9532371787812328,0.6273170783579646,0.7215538825934612,0.1347204450906636,0.430185866778513,145.9593173648744
track_260,Song 260,20,349740,1,Artist 60,1968-05-15,0.8391803949802986,0.10540137739646227,2,-38.40045487325653,1,0.5409862355280837,0.30148841535435944,0.8628625771292825,0.4079914834695869,0.5866333129730164,89.88963514753942
track_261,Song 261,45,304482,0,Artist 61,2021-04-27,0.16067958471184518,0.8388538619040689,11,-55.396596032638634,1,0.7152670825092443,0.9680209612276284,0.47541623710401426,0.10675633049441313,0.9095173164450526,100.80147166229789
track_262,Song 262,90,270575,0,Artist 62,1996-08-07,0.024971662117049598,0.6710129805329098,6,-34.42213695579444,0,0.5567323077592178,0.7029475486169066,0.9944500885455845,0.8166205040921365,0.18848804993863866,179.63651024294057
track_263,Song 263,26,245438,1,Artist 63,1992-06-11,0.44903876793012587,0.6970241660042995,0,-33.459872516987076,0,0.8547406185919787,0.1367222763734658,0.9799861072871093,0.6551721431779193,0.8059529683774829,199.8613246336415
track_264,Song 264,65,168456,1,Artist 64,2010-02-20,0.23747855675225749,0.36298284040387163,8,-19.87974690612642,1,0.9295830945975689,0.41669483967346677,0.8821667244710332,0.5072039367678184,0.13062448307659136,104.5441768097797
track_265,Song 265,40,220167,1,Artist 65,2001-04-16,0.04961437333883745,0.8792795561570067,10,-41.07501652447899,0,0.1842198992963593,0.3854210997298786,0.5748694951580708,0.3430154765005966,0.2422356600758072,80.83995255299163
track_266,Song 266,12,202035,0,Artist 66,2003-12-04,0.724598286847629,0.7253716002348575,5,-19.044043213121675,0,0.4368600365571266,0.5342471107203831,0.39800643750381504,0.1842494744944334,0.24334388349012304,171.0439147991658
track_267,Song 267,8,356460,1,Artist 67,1983-11-06,0.11159299995724747,0.11259046652919447,3,-7.710687494556701,0,0.3923821009327213,0.8419306744792533,0.36438631013978495,0.1064475888331079,0.8774791959088326,144.06379621852034
track_268,Song 268,35,128016,0,Artist 68,1974-04-26,0.6083195000077717,0.40777803440616267,2,-45.75083745826801,1,0.40521512329927867,0.5834220151830017,0.012124750087744829,0.9692406075368996,0.1990176920149871,74.05616007258416
track_269,Song 269,85,122384,1,Artist 69,2018-06-22,0.28104975016688916,0.8863803619601417,2,-1.2648266328060132,0,0.1255241812278759,0.06155667759999928,0.2491744972423665,0.19964864195602305,0.7869607269854091,192.54800740104292
track_270,Song 270,89,313392,1,Artist 70,2013-06-26,0.17349605035502202,0.047196701697378995,1,-36.817911771791586,0,0.8136157259807193,0.655415696802855,0.7188082349491646,0.05987462672138566,0.4618065340196199,70.92693397598488
track_271,Song 271,57,266144,1,Artist 71,1991-01-03,0.37975152291931746,0.9614166196420495,1,-43.9644788911763,0,0.03576624301493525,0.008265297945858396,0.6036320998930665,0.9616667721824964,0.9990907677973108,147.54989622870977
track_272,Song 272,53,222239,0,Artist 72,1991-08-09,0.8014457762229537,0.6791625683195628,11,-34.70932904938257,0,0.5282266077271569,0.779960460540393,0.9164221891675336,0.5489517413578271,0.8390914986521054,119.3512158251014
track_273,Song 273,11,231431,1,Artist 73,1983-06-28,0.3920935769045727,0.6313759776433766,9,-54.33615144576845,1,0.6618783880446912,0.666636072411242,0.05002226691655787,0.7966567349911429,0.739703134447818,137.927348553591
track_274,Song 274,80,200018,1,Artist 74,2000-03-10,0.7507696492110557,0.2705592564879914,4,-52.45764560927306,1,0.2074694380588772,0.308785658352586,0.1552766031773306,0.04376584719831855,0.8707263066521955,89.84998739242022
track_275,Song 275,77,160510,0,Artist 75,2011-09-14,0.1254862967991507,0.24879178873917707,8,-35.133957181900115,1,0.9058501920987956,0.29244180458951574,0.7892437893521301,0.5669458574796546,0.6340303926050336,156.33545589509123
track_276,Song 276,13,300005,0,Artist 76,2008-02-11,0.7727714196650791,0.9420582194885955,1,-14.253328683653997,0,0.8385492070247931,0.7982729965463056,0.3585076311953338,0.39820996411799514,0.8436522565284976,194.36075647866755
track_277,Song 277,33,141826,1,Artist 77,2021-11-18,0.23693332490664865,0.29827245423412274,1,-5.981265625530547,1,0.4710837294839253,0.7833366919246205,0.11834533371787792,0.7719644343498835,0.26112684736145586,124.17962236628819
track_278,Song 278,52,188026,1,Artist 78,2008-08-22,0.6773931298888728,0.7755052967189994,11,-20.110920557023746,0,0.4111489323401387,0.35230235437675994,0.9964505051000891,0.03842564563905859,0.09770321110107494,133.21415885955182
track_279,Song 279,19,241668,1,Artist 79,2017-10-12,0.5657815548409963,0.39312179820707915,5,-53.68682668570982,1,0.23656792521110004,0.2989477280797803,0.7872503026693629,0.40169056856161434,0.6159320070866687,93.57363387964338
track_280,Song 280,74,276590,0,Artist 80,2011-03-23,0.9291447172116873,0.13925407078470398,9,-19.678814269167894,0,0.7299932246449636,0.55982478888279,0.40874103675812257,0.799073419486196,0.434690392663586,184.86151772515137
track_281,Song 281,15,144045,0,Artist 81,1971-12-12,0.38732251797531403,0.01071529769535895,1,-21.874324757821682,1,0.13174379963196414,0.00836565998414418,0.8233474769461403,0.52269726463837,0.42644079529243195,195.96441671959414
track_282,Song 282,94,301948,0,Artist 82,2021-05-13,0.06616518883444045,0.5442573370152508,11,-11.654164902400126,1,0.680237753843783,0.08266703798654229,0.6806038701191534,0.550038740998604,0.5267478524300462,170.0815639120476
track_283,Song 283,69,343518,0,Artist 83,1998-06-25,0.019155485551252904,0.9757788185489327,3,-10.485080000869146,1,0.8424569861184136,0.12616959014873674,0.7899747595698333,0.0971646819659655,0.3613826115655425,135.98829030237255
track_284,Song 284,55,210102,1,Artist 84,1961-10-13,0.8268585609727531,0.3691361938092045,5,-7.907815453261264,0,0.22847157591702372,0.1854118178271742,0.8152063775656498,0.13233055612009137,0.6260595314428291,193.9515554312083
track_285,Song 285,82,171919,0,Artist 85,1962-06-19,0.5247356376614322,0.35719233399304484,4,-35.1521091252541,0,0.8664274028987562,0.5120181266754691,0.08472868329031791,0.6769996053657859,0.03056836734762991,81.53900775141875
track_286,Song 286,100,219441,0,Artist 86,2008-04-26,0.7752440518349493,0.3440916178494421,0,-18.128136278871345,0,0.033323199439508455,0.992241914861122,0.6229728876880957,0.6750466222899199,0.9698913418817633,126.98872038533058
track_287,Song 287,57,278175,0,Artist 87,1996-03-19,0.2344256000115147,0.5205438373048584,5,-43.904978464661355,1,0.9127873853865254,0.6526134017473535,0.006785552976827591,0.9791033942522733,0.9247089920455704,135.26479894169785
track_288,Song 288,3,287260,1,Artist 88,2008-04-23,0.34508374551323373,0.44066488342429355,0,-0.03982320098974412,0,0.11836222785129802,0.06129879444922359,0.04345624630117062,0.7119529880655504,0.9352701625819336,128.86829876533275
track_289,Song 289,3,256917,1,Artist 89,2015-01-14,0.03010387221131894,0.8799146267270145,2,-49.4799455173884,0,0.6457591779380326,0.5255793740622418,0.9039800090558409,0.4932434959334473,0.36500349558371836,172.33856020501844
track_290,Song 290,19,337770,0,Artist 90,1976-04-04,0.9614923245741122,0.5055207917234903,9,-59.393134100349855,0,0.2500824689139418,0.49664521238950443,0.5275637213568055,0.8573278235335529,0.5318909576590998,153.85640474229098
track_291,Song 291,9,287746,0,Artist 91,2018-01-13,0.6678679067008134,0.5077578381885688,4,-51.071477128909436,0,0.8365523911696138,0.1441678158180495,0.7359019858685248,0.10447298581593623,0.9541306030575752,77.73218522855663
track_292,Song 292,23,238325,1,Artist 92,2008-12-08,0.9332050877593062,0.1383715947205566,9,-13.4476626273524,0,0.5123003609154665,0.9202723688024077,0.838500990443146,0.4492958208962545,0.9023460564275866,108.50318302802846
track_293,Song 293,98,139337,1,Artist 93,1961-01-23,0.2654964074290723,0.982739540910386,4,-33.19297940950731,0,0.13524119124650136,0.44076524767536895,0.949586767564585,0.28710911092756974,0.7902444759011473,107.4707587741641
track_294,Song 294,25,273385,1,Artist 94,1961-10-21,0.6114636112256608,0.24997289086882968,9,-33.1499851313743,1,0.5709915713259784,0.9945591406097397,0.8693528479227959,0.10463780692762559,0.40733158984759243,139.18850699101
track_295,Song 295,36,278015,1,Artist 95,1987-06-23,0.6784999682926378,0.07336406745960267,5,-2.6986248232998875,1,0.40788261019698313,0.4200722952521643,0.4833114486972939,0.7635020847203663,0.5643392231821734,100.80417847210558
track_296,Song 296,84,197949,1,Artist 96,2013-05-19,0.31754970025758844,0.6631462489752088,11,-4.821905518315546,0,0.6614478166131011,0.6079577026836093,0.3359703073805115,0.5107920304988839,0.7929124742166477,76.41804773754748
track_297,Song 297,53,120276,1,Artist 97,1982-11-12,0.8481092350156301,0.5953663701568727,9,-41.328315731759446,1,0.8819032847634595,0.10476253645144007,0.15449323620603816,0.5567687198974907,0.27301199554003175,151.51557319199895
track_298,Song 298,20,171151,1,Artist 98,1996-04-18,0.9471614629002478,0.4151456539927457,7,-47.45651227314803,1,0.40938913118341846,0.4542278238068692,0.40032148248727994,0.411255187910329,0.6264493682281114,179.14517139490314
track_299,Song 299,73,268683,1,Artist 99,1991-11-06,0.8848551176960043,0.42219223388067806,4,-9.091067403975622,0,0.28988067953385965,0.2387658940039733,0.36649357916116343,0.4603372316027352,0.8279343248518568,190.42513336522936
track_300,Song 300,37,355713,0,Artist 0,1992-03-18,0.7390669759393725,0.7850639210464312,10,-5.638855737338211,0,0.014515094527608796,0.835564798571235,0.5595748419558734,0.11601738712300314,0.7074547917329014,196.1609784723266
track_301,Song 301,45,263016,0,Artist 1,1960-01-19,0.27746467972495403,0.19571264009964906,0,-27.504184632090784,1,0.5748390378598749,0.7839195848675399,0.6655094087572134,0.6729178242869764,0.4794806311910007,169.35635846926198
track_302,Song 302,3,172887,0,Artist 2,1978-06-22,0.28161604210563174,0.8202533189448897,4,-22.23457733297397,0,0.40227476743143353,0.8241799996253585,0.9783254764450474,0.43244735960521374,0.5846083595551583,79.5583399608663
track_303,Song 303,59,201442,0,Artist 3,2021-02-05,0.9633603204460379,0.6487471138950182,2,-44.585142918462395,1,0.3746492190148287,0.7236094377579514,0.7283861861007325,0.8167675731295833,0.9886755431457941,179.43565539314142
track_304,Song 304,56,169847,0,Artist 4,1961-08-24,0.010284495935692028,0.4189697737795244,3,-11.951838721288524,1,0.18293532128421253,0.8326832236200512,0.6437485324429233,0.1962872001430761,0.6019877946472101,115.99441027354635
track_305,Song 305,44,178653,0,Artist 5,2012-10-09,0.7160499732421445,0.4580286165838686,7,-22.072654293058612,1,0.4300553451912743,0.20082875017492086,0.33509243426834256,0.20505509341883577,0.7856177540186438,162.1875839309309
track_306,Song 306,19,337144,1,Artist 6,2003-05-27,0.7062461625552622,0.2566472071860958,6,-29.789189322120205,0,0.9844419535833683,0.45204377657980166,0.03450387649832598,0.6457595715306877,0.7266047643776626,134.37752069451702
track_307,Song 307,16,176622,1,Artist 7,1985-07-03,0.6226895409497974,0.7521143326969748,10,-56.39348663529625,1,0.29775415367224434,0.6918468799459682,0.28812512885469177,0.8460034233973969,0.7014906155293632,176.0048587108297
track_308,Song 308,70,147810,0,Artist 8,1991-10-28,0.9901088460868658,0.5128747423052678,4,-5.0439022493307775,0,0.5997044134081002,0.6373924979351349,0.7684479004596177,0.4721978386181753,0.7163690551140436,119.57080259755641
track_309,Song 309,3,197842,0,Artist 9,1965-12-10,0.31187943576372523,0.3208545427498436,1,-23.07291477693564,0,0.7764868813156668,0.716354482874087,0.20527194080380173,0.7269538687331,0.4544097512814639,68.6511335036029
track_310,Song 310,92,242225,1,Artist 10,1991-02-19,0.3399718637932482,0.5960501157609502,5,-48.43853431842192,0,0.7491578231765317,0.2242583831512317,0.7121881936741145,0.9993299214930856,0.4741601745181253,137.95531952354594
track_311,Song 311,13,130503,1,Artist 11,2014-08-03,0.07893940294655555,0.995734452051323,10,-23.616832981016834,0,0.32877428749259074,0.09843470904498974,0.5797798425694158,0.9902656397289281,0.4678627373607823,83.98067765347425
track_312,Song 312,2,204761,1,Artist 12,1963-02-22,0.44279813654373745,0.43526227965655384,5,-19.352198745601598,0,0.6108600835168504,0.9168065780747764,0.17185686975046488,0.7443368428217001,0.03325460721260809,195.17246852940917
track_313,Song 313,87,288048,0,Artist 13,2014-04-15,0.2610485262348481,0.9206914007786196,9,-28.453779799006472,1,0.8712646852701572,0.5601718955673585,0.26162480629182994,0.7395864896782488,0.24106533033232347,133.77482921556881
track_314,Song 314,100,246439,1,Artist 14,1970-01-01,0.3433867021776442,0.3450168399245661,9,-16.91389572263865,0,0.015447427733077945,0.15382592450741095,0.4963036034864765,0.24761888719890568,0.1545640066498828,137.49823113721646
track_315,Song 315,79,131590,0,Artist 15,2015-05-07,0.8345717902556277,0.054732706924985886,10,-25.112763124282544,0,0.43573435684330764,0.7934365818873615,0.41837470510784747,0.8335396315437738,0.8864450113972573,187.0171997940745
track_316,Song 316,57,261958,0,Artist 16,2018-09-12,0.9354845135274957,0.20424210636842888,5,-3.133825078071105,0,0.22427341824190528,0.9149299366292826,0.7785638475467596,0.40510212704712056,0.274969366452949,147.44193432116447
track_317,Song 317,54,263938,1,Artist 17,1976-01-17,0.18573307200518563,0.4186951433276842,8,-56.77817528404159,0,0.38863229039883895,0.16956351857110907,0.734404642543247,0.9619939098668226,0.1384426344655404,102.38211280655901
track_318,Song 318,3,186624,1,Artist 18,2022-09-21,0.37250893155346587,0.219634928594569,10,-53.62525749182637,0,0.41598960797524165,0.8174124552691105,0.5745745034730171,0.08142768870693551,0.11976693191088494,101.45324636787196
track_319,Song 319,23,319971,0,Artist 19,1997-11-26,0.9286305621153941,0.0002270382182555375,7,-49.579701782739605,1,0.746670964786637,0.9332250613191283,0.8222747114729252,0.43584036887272604,0.6999898345521587,130.22101098690388
track_320,Song 320,33,283864,1,Artist 20,1983-08-24,0.06180846068922263,0.9150015377475272,7,-18.589735763740073,0,0.09382187239544315,0.9383616002960173,0.5626695406843086,0.5558404876834986,0.0060833109149592834,181.32515205008224
track_321,Song 321,29,260836,1,Artist 21,1964-06-20,0.09236052811137851,0.843879411230929,0,-21.26424763501148,0,0.5125839031325105,0.9141564616535012,0.9643892566572602,0.40515620708616484,0.47130440175650823,171.26210770307898
track_322,Song 322,81,240356,0,Artist 22,2011-07-05,0.16279098920622936,0.7422922314869471,4,-6.4764683874183575,1,0.5641947917987453,0.5464210123601028,0.21722409915108143,0.21057919050494334,0.11887110559819625,194.78368204795828
track_323,Song 323,18,337228,1,Artist 23,1993-03-04,0.5952128341268748,0.16781459564602863,6,-16.027352826966094,0,0.4941576035518044,0.35621131725386923,0.7141319936021527,0.5929884887825099,0.8496633776359052,70.06405719930851
track_324,Song 324,30,162727,0,Artist 24,1965-01-28,0.15047227100599747,0.12036357620998606,5,-29.498670746124464,1,0.7318732530627201,0.007272807694009287,0.36994413205446797,0.7559179146251376,0.9584503564524582,97.5656496550074
track_325,Song 325,59,198471,0,Artist 25,1981-05-12,0.9680763814507335,0.06760474947238315,4,-0.4900924521821821,1,0.3837912559068474,0.060912226871527086,0.2789661944201939,0.6448385960201964,0.9587546162149037,71.22907909392164
track_326,Song 326,59,128068,1,Artist 26,1970-12-20,0.44671452725852034,0.7240291887729212,7,-44.033522629842054,1,0.9449670636400761,0.42883901529739066,0.18038747596771287,0.2344488488080395,0.4419641089467693,165.15108714634107
track_327,Song 327,18,236923,0,Artist 27,2022-12-28,0.5015179603501664,0.9288079606878853,2,-10.008500412872763,1,0.48180344253894136,0.3993261463915103,0.5525034762615438,0.7316079443685239,0.6445148244347965,79.71671648105371
track_328,Song 328,48,258367,0,Artist 28,2007-02-24,0.2466586158054065,0.430535820913037,5,-34.39257766836484,0,0.5712139096147976,0.1847139095698832,0.21546943274921126,0.25689780604456325,0.5997041365107446,73.98408451966495
track_329,Song 329,62,292232,1,Artist 29,1975-05-18,0.4709602524347335,0.11914067199604816,4,-21.07589166745595,0,0.8255308233467494,0.3954800280316568,0.20035085144840592,0.17520236292404,0.35003890138595295,138.63410899393807
track_330,Song 330,82,131390,1,Artist 30,1992-08-17,0.6619136326370115,0.5123928207321066,7,-16.36389177285396,1,0.27523610593112247,0.1746500654553681,0.9905319050838179,0.6906680154387221,0.44406449142053117,117.6078596966822
track_331,Song 331,21,226752,1,Artist 31,1968-11-19,0.7511771369540428,0.34883190745863013,3,-21.97475476857982,1,0.07520202876280246,0.8487912527758406,0.8017474168457608,0.8427872461139291,0.06432369723328568,160.1141874267454
track_332,Song 332,23,271203,0,Artist 32,2019-09-09,0.753868082709913,0.3748249243499977,7,-51.569561813484405,0,0.7077839783624825,0.29819487787559884,0.7482768202543754,0.4815394476965744,0.7956990326714872,128.18215483803823
track_333,Song 333,75,214754,0,Artist 33,2018-02-04,0.5778911126940883,0.6213306241557073,9,-33.422939355124036,1,0.48301185554837867,0.59856435015831,0.794060625882755,0.5313917931384378,0.24080351215461904,119.54684343166338
track_334,Song 334,29,195969,1,Artist 34,1965-12-26,0.9043597749938572,0.7187181132622024,1,-26.313697324012537,1,0.8965042509589948,0.5028430619990868,0.9689228737187425,0.30274757047123246,0.46052733113637623,119.57006282457593
