genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
r&b,Artist 25,Track 125,feature_track_125,51,0.9598268128002162,0.34378478060324325,307285,0.4130726220319344,0.6113801018894921,1,0.7962551481972047,-32.4716423142232,1,0.1511310104963376,186.9700367636488,0.4670331278256378
metal,Artist 26,Track 126,feature_track_126,95,0.5867903283098426,0.9783199946195034,342004,0.6312496726502264,0.5465998737095837,2,0.05496964140018579,-28.801734342473374,1,0.1911985429070867,102.29225979386939,0.6565645152613709
jazz,Artist 27,Track 127,feature_track_127,1,0.4077069851160151,0.8958748643245725,292212,0.9294407268994886,0.7811994362089434,7,0.8928427938603001,-14.12114985129022,0,0.7198944512639105,84.7799842810381,0.035992247945793365
rock,Artist 28,Track 128,feature_track_128,0,0.09005944014878908,0.31885823360327004,321974,0.10945615146988419,0.29356961528838277,10,0.8537553883005558,-51.94992430779159,1,0.28061937222860456,77.12565870935614,0.42114154989173314
rock,Artist 29,Track 129,feature_track_129,54,0.5901156490261277,0.48316313973352965,129550,0.5287415048768256,0.0724124850669674,8,0.4141697477335545,-27.074881687124247,0,0.21686738698121621,166.74272762362187,0.005149699448419254
jazz,Artist 30,Track 130,feature_track_130,91,0.3025002853999246,0.56514346212719,345337,0.8722482808916198,0.6214958358851962,1,0.5164450522990972,-39.86274093370213,1,0.8592639496280002,87.79594355404672,0.6157089496569313
country,Artist 31,Track 131,feature_track_131,66,0.47262238744342655,0.667732303382872,287749,0.8192564708121745,0.8547370308194248,10,0.8395417613498433,-29.674830570688783,0,0.4473519564790075,176.68376641835172,0.21573994006736408
electronic,Artist 32,Track 132,feature_track_132,97,0.5733854793131653,0.2352304975619448,120213,0.4756304293070316,0.08862168995954445,5,0.851707188986536,-13.955155047019403,1,0.5902545896914604,61.01751732901159,0.2937088880654596
metal,Artist 33,Track 133,feature_track_133,66,0.883650055121921,0.5063725912629738,202295,0.6883644534645977,0.06774997882371181,11,0.20352172168173766,-18.759527915422893,1,0.7066565196968303,90.43819162999915,0.396951099581473
indie,Artist 34,Track 134,feature_track_134,80,0.9801729735579685,0.7289171847266281,208290,0.5277314202181816,0.7773839787563591,6,0.17966546876656486,-56.801073250921725,0,0.5446968593736423,161.13606996672024,0.34550290227773006
pop,Artist 35,Track 135,feature_track_135,92,0.6609075075405568,0.8874934602612452,156322,0.4944484282838497,0.09333952594441863,0,0.41319098917506447,-5.488924868630065,1,0.02356463644659057,77.16526413635424,0.18128979087510144
electronic,Artist 36,Track 136,feature_track_136,82,0.8013054437822094,0.12275125974763179,261805,0.3479481677022116,0.3808629362008217,2,0.30472170588396297,-51.83984988260363,0,0.45719647418033893,131.8107946284169,0.8877883006483829
pop,Artist 37,Track 137,feature_track_137,26,0.015438954751500367,0.940171144492713,326978,0.4657612344993507,0.6613593908233882,10,0.7655142794855442,-29.54979508226971,0,0.15996848376420136,119.08997258614798,0.20412237206334927
indie,Artist 38,Track 138,feature_track_138,84,0.322120476820295,0.8370925836637294,178438,0.9875317793204793,0.45221596208417447,5,0.10816161547523206,-53.3243263959165,1,0.4871894667376352,75.81581898923537,0.21575323548391712
country,Artist 39,Track 139,feature_track_139,61,0.584623592998918,0.06018983851688753,254901,0.613384875049501,0.21180268489219967,10,0.5352437078906515,-5.892249552659159,0,0.9905026695998451,87.3462532757344,0.3932948439399736
r&b,Artist 40,Track 140,feature_track_140,46,0.14562245872968238,0.5154453820616297,211866,0.6534704332600738,0.6484220778811406,1,0.5656238565075229,-40.097328575918425,0,0.4922518735167918,169.93343913207286,0.13773736432604178
indie,Artist 41,Track 141,feature_track_141,36,0.8080227940154819,0.1097905509656345,312700,0.1362873550678143,0.9265332456510562,1,0.14225164090888753,-30.435252198467122,1,0.2617760463276759,77.05152575281156,0.775224179258163
indie,Artist 42,Track 142,feature_track_142,27,0.5736098902365726,0.42484522921221224,173219,0.5670665136404739,0.8635127513591495,9,0.3144921063049688,-40.73153656833908,1,0.9422711453225221,144.68388706254106,0.7091028568320514
r&b,Artist 43,Track 143,feature_track_143,19,0.9580681552021074,0.49299054483247284,150825,0.49975586305196984,0.7159515534723713,8,0.6352517712829014,-41.82217001260291,0,0.7771309935480735,146.44170686072513,0.9756584705706584
rock,Artist 44,Track 144,feature_track_144,23,0.9625374734685113,0.7443774241409158,167903,0.9509193493730801,0.10473977947445445,5,0.7828967984208411,-51.8779057068939,1,0.46235553704161025,102.59314969551775,0.5408583494918766
metal,Artist 45,Track 145,feature_track_145,38,0.7771268336027304,0.948887021725236,256177,0.9935306651068865,0.39030983349770454,6,0.6231115191910283,-52.11107802973722,0,0.14854787687793347,199.45898277480737,0.08091787793465743
metal,Artist 46,Track 146,feature_track_146,51,0.1037203500201268,0.9170654847580718,260374,0.1604645553731332,0.18421518387067914,6,0.5665024075135607,-49.667255545375546,0,0.9048448799542449,131.56625074670114,0.07801589177962065
classical,Artist 47,Track 147,feature_track_147,81,0.12564162279504365,0.8525717607953223,156049,0.34055309264957323,0.8967430353585911,0,0.5787160324045869,-25.15892156610554,1,0.7440735753535477,195.4370032926432,0.7342123815337681
metal,Artist 48,Track 148,feature_track_148,39,0.005629493101848904,0.015935821870959654,192173,0.3427076399956712,0.44673631339857756,5,0.9586856953150352,-19.127642896700536,0,0.6037161571784567,109.8789229308727,0.4596862842182583
rock,Artist 49,Track 149,feature_track_149,68,0.767775028138924,0.14129754269403694,285239,0.2523238061028671,0.018547871918695114,11,0.904399547859304,-57.04732370161907,1,0.7114731015206182,182.6982178316888,0.7157112415364404
country,Artist 0,Track 150,feature_track_150,4,0.12255672000117201,0.9210871881790001,168786,0.7462546536907785,0.024251361956348694,3,0.12704368366760355,-12.740199492204454,1,0.51071616301401,74.91711751328783,0.08559576920539269
jazz,Artist 1,Track 151,feature_track_151,99,0.3541083119655759,0.5894580943184784,152213,0.5917769253038014,0.12371176535123984,0,0.8251061525850953,-33.36260791821736,1,0.8943214877197753,135.07689246822355,0.2175904505648415
pop,Artist 2,Track 152,feature_track_152,81,0.22404943660754173,0.38987836647761065,144060,0.8391033237527591,0.023985615576575192,8,0.8103533541968367,-28.455686150525807,0,0.8318823577513703,72.92027004708895,0.7164289642056655
rock,Artist 3,Track 153,feature_track_153,50,0.3973717182892168,0.1808618560453512,136584,0.2902066534279327,0.678580067448475,7,0.41796087852948505,-56.74114205702243,1,0.13307876811099684,164.70635154406125,0.49117964960432725
metal,Artist 4,Track 154,feature_track_154,62,0.9056313992116845,0.07633199684415704,313054,0.12214030396568087,0.5258962251647274,1,0.92490711732707,-24.21038073224571,0,0.4690429192668849,197.8193829343067,0.2898027947548173
r&b,Artist 5,Track 155,feature_track_155,21,0.8770154149446394,0.5310092503761896,187966,0.4525022248404573,0.46790854627546297,3,0.6767183986890081,-23.878067490707593,0,0.23243648521178417,174.39099768693404,0.636710283622378
indie,Artist 6,Track 156,feature_track_156,3,0.6906973377821614,0.9078530510324154,245704,0.5273983018701093,0.4412190506315865,8,0.34562430039897296,-47.932709064655555,0,0.043335328785319094,77.4144406914256,0.5215157891017873
jazz,Artist 7,Track 157,feature_track_157,99,0.4837223311166716,0.5945276024020842,284983,0.916712811338237,0.5826525626787171,7,0.1142065060085965,-31.68422514397475,1,0.9710978327739842,91.9099277677015,0.266340766204329
hip-hop,Artist 8,Track 158,feature_track_158,3,0.7437537534293545,0.00936484301192797,356595,0.938639737844611,0.013159731335112057,7,0.40451568716762454,-1.2521226395070713,1,0.9795860659581982,138.41202543120357,0.26224467976101207
pop,Artist 9,Track 159,feature_track_159,40,0.7210021382415281,0.4287013928004352,213147,0.8833773612997191,0.7038332949746576,2,0.8279001942968764,-34.99582166296243,1,0.08059162372899009,136.99074393652708,0.18023684275221818
jazz,Artist 10,Track 160,feature_track_160,48,0.8891012245519135,0.3798205679672003,152663,0.798883166306976,0.005080073006284325,8,0.20997275964331363,-7.165550666525533,0,0.3384584961404501,175.62536073612145,0.8405166601641206
hip-hop,Artist 11,Track 161,feature_track_161,71,0.7007424697113841,0.1291585294725469,279591,0.425536400128786,0.27189072228402744,5,0.27220432191656674,-35.06028781351978,0,0.7375424781488896,178.53675114799404,0.9010227112644824
pop,Artist 12,Track 162,feature_track_162,36,0.1150540494498683,0.675080575131886,304371,0.6435937005020094,0.29043491860141957,9,0.3692342081750296,-3.214188680511157,0,0.09603861030049088,192.60593148557703,0.3013451920328436
hip-hop,Artist 13,Track 163,feature_track_163,15,0.48277131676267415,0.4393808883494653,312338,0.8316611733614491,0.6937341858665146,3,0.43247563318364834,-11.574853882774676,1,0.21510927243466937,170.72867475599446,0.4328313298739612
country,Artist 14,Track 164,feature_track_164,26,0.9672182178122446,0.746162097865357,218031,0.7674347092134124,0.8906753860310965,7,0.288044050747048,-35.67757179813499,0,0.6689126439372644,101.7171251511864,0.10641622612692736
r&b,Artist 15,Track 165,feature_track_165,20,0.19150687582557624,0.5947888229039145,227690,0.272194952925614,0.7330384209119074,7,0.5717915876538825,-24.8011326814148,0,0.2555866257701378,66.3373874932348,0.4889750163501143
classical,Artist 16,Track 166,feature_track_166,96,0.7375502098256298,0.3649332562397595,215965,0.29881109679346607,0.6462137133731064,2,0.7885139154963657,-6.131725392686086,1,0.9520171337712527,194.35031641076338,0.02411286284776859
metal,Artist 17,Track 167,feature_track_167,72,0.3072317896700706,0.6529292278666549,301087,0.8534293925361486,0.10284274771830693,6,0.16155982584316175,-47.634576352013916,0,0.9775297809717657,147.61550897071365,0.09991306382422394
classical,Artist 18,Track 168,feature_track_168,59,0.15091061558655627,0.3010912068643118,237364,0.33538863856055,0.39060775983189744,6,0.17843261777975172,-45.221039610742956,1,0.09749731856092392,148.30431042053777,0.8157733458846073
country,Artist 19,Track 169,feature_track_169,90,0.9483047578612566,0.9866832682822883,278180,0.07096136995873192,0.8800113260127421,5,0.112758908979261,-8.49775401183691,1,0.770851811010865,61.41472107459082,0.5560040748777916
pop,Artist 20,Track 170,feature_track_170,61,0.46194075171727345,0.488708372335539,251951,0.7428622077471694,0.5878907154570823,7,0.7658393145714604,-45.30232200194268,1,0.9731294757371007,96.43436142971674,0.2588671865555078
classical,Artist 21,Track 171,feature_track_171,19,0.04588547852546632,0.7223047025887261,342190,0.8780842915676059,0.25708116285704485,2,0.14512553070824652,-24.369016722094372,0,0.480423787100401,139.48916351775927,0.017748193758232
country,Artist 22,Track 172,feature_track_172,84,0.3196775326673257,0.17849849296134357,353823,0.6920397148310925,0.5602153428948808,8,0.55226507209107,-42.418211370423705,0,0.5528016660437619,110.06835885404485,0.9428111322523121
pop,Artist 23,Track 173,feature_track_173,88,0.862256548592645,0.7759299757647286,183980,0.3604285256114773,0.111559731324399,9,0.8153502650011402,-30.345380213254355,1,0.5504732499529694,183.80811353156778,0.7303510771471847
classical,Artist 24,Track 174,feature_track_174,48,0.1950601267136377,0.15617735408861222,245813,0.7886980147463795,0.26726861736479257,5,0.8499509428376062,-46.39790344532946,1,0.11595799804405615,180.15377439577563,0.6128279451757697
country,Artist 25,Track 175,feature_track_175,22,0.04945363056615826,0.48563457692092515,241100,0.9587772914912316,0.2696505442736733,6,0.8152934771935679,-9.843415735801656,1,0.46196229653394516,159.6214917194772,0.25476624451144037
jazz,Artist 26,Track 176,feature_track_176,89,0.16989966020363767,0.4849185922230359,315833,0.24493857646710238,0.4053373239363578,5,0.4000744836404351,-36.53627503550954,1,0.1741765217862995,91.09407674123837,0.1878119353357598
country,Artist 27,Track 177,feature_track_177,35,0.644513634809654,0.9030593627049621,155941,0.9426917560163727,0.8400543486934585,6,0.5720577799043406,-49.26927934793203,0,0.18350160858293263,147.9767158809468,0.06618969546980236
r&b,Artist 28,Track 178,feature_track_178,60,0.990324311046253,0.09252217419341346,266260,0.40420083149471475,0.5879426231878491,10,0.6139557586327932,-49.997984471794794,0,0.9791274772203753,154.20480895532165,0.39530825543305204
indie,Artist 29,Track 179,feature_track_179,7,0.1385081547069993,0.6549096050400588,154999,0.6195601186558279,0.11332365195478433,3,0.421874389952953,-44.13401751444832,0,0.5358004727712968,94.61793864935545,0.7527845559516735
rock,Artist 30,Track 180,feature_track_180,62,0.11735053833789932,0.0020599938777958737,149316,0.6219630201309491,0.6036393151675866,9,0.8294197993470545,-47.348830310167386,1,0.8893120580367732,72.1014112230761,0.3414084953343811
classical,Artist 31,Track 181,feature_track_181,7,0.2643856192228058,0.48407622537170536,194319,0.47920199455733925,0.3261862987213917,8,0.10645518989074665,-5.5269944245167295,1,0.9963206240513311,138.7620361429643,0.4918577170409163
electronic,Artist 32,Track 182,feature_track_182,12,0.1370109523948818,0.19933054876619694,315768,0.5526188158509213,0.7741045878800025,5,0.004081433755760644,-59.36156301454236,0,0.31853802667944997,85.63229580057944,0.9344684861895822
rock,Artist 33,Track 183,feature_track_183,68,0.8558975326531393,0.41519435944814,338089,0.2509933662622029,0.9269671385081822,0,0.3680656398676586,-54.36918770494194,1,0.8291769332347683,163.2362984026168,0.9452012010084592
indie,Artist 34,Track 184,feature_track_184,12,0.7725576595553972,0.8552738794147159,198291,0.967411679707744,0.432616224908037,9,0.06683750745908079,-6.345055348583351,0,0.9117850957238997,171.931881677749,0.4293999321546996
pop,Artist 35,Track 185,feature_track_185,83,0.8179223624696865,0.5260149647895126,254884,0.8798146525913106,0.018782757934014183,7,0.7289012054516316,-27.469508962579503,1,0.3208642039258407,196.88525004557076,0.8001243235931226
hip-hop,Artist 36,Track 186,feature_track_186,52,0.4484682223238612,0.6844586317463988,248883,0.04371405653313554,0.5985314994070512,3,0.8286099540406293,-42.86780457538957,1,0.6528216249858458,60.839949337660926,0.6344578489673433
hip-hop,Artist 37,Track 187,feature_track_187,5,0.9657978689134691,0.4606065074989697,244299,0.03900905415242906,0.003795411571381968,0,0.27630274732395255,-37.51378187737154,1,0.9864354192029942,180.7779024569512,0.8520740035298273
r&b,Artist 38,Track 188,feature_track_188,92,0.7895113397789684,0.8798814334020195,330156,0.11912438121360636,0.4506364101028252,4,0.0712792539863355,-43.317699374365425,0,0.04032221666363567,73.44544351314433,0.1599347587230493
country,Artist 39,Track 189,feature_track_189,57,0.9483961611323067,0.5772906938299854,163373,0.8450984453859732,0.8414475606689555,6,0.9266060734211163,-20.21529713746672,0,0.6465068765095683,68.80978773692473,0.4173070710750354
electronic,Artist 40,Track 190,feature_track_190,12,0.16327918288315513,0.19099047516863576,159934,0.021718877949279736,0.3537836488156204,8,0.8254919759980055,-24.821348814893476,1,0.5074247113247847,170.09128974332606,0.8433463354587065
pop,Artist 41,Track 191,feature_track_191,56,0.7572666687958187,0.7777125297761723,356023,0.3199888971152878,0.06010410439560154,3,0.7951652090473316,-57.52690713728719,0,0.3987759627847909,180.02086106466203,0.5419587405916981
metal,Artist 42,Track 192,feature_track_192,9,0.8617513582617954,0.19229209823262527,152382,0.5797360882739989,0.3667525486805102,2,0.9506869567174934,-11.344944827875146,0,0.14320537897596963,144.137560095296,0.0967334449383751
classical,Artist 43,Track 193,feature_track_193,80,0.2789426615882431,0.8428955167860742,341087,0.9138014403191203,0.8681173964099305,5,0.9200493048823758,-35.693085304074486,1,0.0731391879644504,174.1648870163366,0.3164276657055446
pop,Artist 44,Track 194,feature_track_194,34,0.087666585622725,0.8978354110419678,177478,0.3987059793591413,0.4142687734701129,3,0.4579712697211292,-28.703824797923538,1,0.6124313695561072,177.7977987487339,0.44511283990657424
indie,Artist 45,Track 195,feature_track_195,29,0.4419877619518625,0.6510965258105649,344827,0.25000524510784816,0.676393402188163,6,0.8704474890375326,-40.36205068020767,1,0.7558829264268522,124.14608747421428,0.4892345288964143
indie,Artist 46,Track 196,feature_track_196,47,0.8047887985801608,0.7616135221586632,170299,0.7594153182439889,0.08679380138908943,11,0.6616431488843441,-57.21637338684165,0,0.3883815265806372,155.29152420910577,0.7864824365357794
rock,Artist 47,Track 197,feature_track_197,73,0.49904478376361305,0.3381353072619909,223564,0.3036064725662915,0.27424935551995344,2,0.07231602480258059,-5.14152210351719,0,0.9656525279102735,192.93676614972935,0.7593862560141647
indie,Artist 48,Track 198,feature_track_198,97,0.8651475871652974,0.1470247817303838,247732,0.06509513752194751,0.8705572753233691,11,0.34403726577208527,-57.9153947465758,1,0.7940660989003703,158.20787079036023,0.1446522239709842
rock,Artist 49,Track 199,feature_track_199,71,0.9063150663409095,0.3578152799770614,347665,0.1907585240155496,0.9971903924760384,10,0.04323866138340193,-13.442673150174635,0,0.5543300897488701,68.90518702205557,0.5543810008153387
country,Artist 0,Track 200,feature_track_200,39,0.5310283094256073,0.11290884530473078,208864,0.6148541180915853,0.39083488086058515,10,0.949094558590364,-36.23689905974665,1,0.55909228607008,100.73182146602095,0.2498466889352552
pop,Artist 1,Track 201,feature_track_201,66,0.009067113221536527,0.5266088368501077,192118,0.35520333261707804,0.18986889942179896,6,0.9934271332097173,-7.8213912138132855,0,0.6830338150514786,123.59948592211937,0.4013672701505694
hip-hop,Artist 2,Track 202,feature_track_202,74,0.7607676032785171,0.315103532397607,220196,0.6232878148482436,0.24522215456364582,1,0.8471211797739859,-46.448138740426316,1,0.4881979894822157,138.6664446135366,0.11841982221923719
rock,Artist 3,Track 203,feature_track_203,39,0.6751514476283385,0.3337169476114046,239291,0.777726119131278,0.6007040114454413,2,0.6515913503324241,-19.049385714557914,1,0.26796845975059735,114.14974473433654,0.8169047186517581
electronic,Artist 4,Track 204,feature_track_204,44,0.18116619474626705,0.9779902636933598,262457,0.16002555320806877,0.01745991832607885,7,0.3613665584842779,-44.5921086120034,1,0.7229003118576205,171.62969046507038,0.8085093286681588
metal,Artist 5,Track 205,feature_track_205,78,0.839149506359144,0.14364859299777677,162140,0.1803860400841657,0.903542728885117,2,0.16621721148364488,-46.14001384535232,1,0.6205730573576064,151.27974106827338,0.918308475523731
metal,Artist 6,Track 206,feature_track_206,44,0.2758338093966506,0.5433412812376673,235035,0.5348970125983996,0.8262273628099326,7,0.08634779173900586,-4.779446990922828,0,0.08915371384295578,92.66108272728584,0.7935346634316449
metal,Artist 7,Track 207,feature_track_207,68,0.800011811333069,0.621361918054006,300323,0.9500787321388541,0.006945417541338927,0,0.9790534380534286,-41.08968209407526,0,0.35028796272932916,175.20100775999686,0.8526736945514979
pop,Artist 8,Track 208,feature_track_208,3,0.44944733467322906,0.8145407920306728,314532,0.826685902868625,0.09701696391188042,7,0.4416678830329047,-48.88222321774633,1,0.5121604685672854,156.69543401643148,0.12717276833996438
electronic,Artist 9,Track 209,feature_track_209,38,0.6339196203167139,0.7998623619302383,158819,0.6423297415618481,0.48842892777314184,1,0.8219696302611782,-19.06674436142867,1,0.10648602440060517,73.18327418211334,0.9405816523484934
metal,Artist 10,Track 210,feature_track_210,41,0.035842161856302734,0.7833170355702713,184300,0.5627918490705809,0.851466463778657,5,0.5631223757440755,-42.73647492602616,1,0.6822188123654637,171.04532627315936,0.5875520376861308
electronic,Artist 11,Track 211,feature_track_211,43,0.12688417954483744,0.646688793047465,273942,0.49157506380105587,0.057836889805668035,3,0.2620806903346108,-51.8000293339643,0,0.4067305901947246,77.5557714344397,0.6323204200788182
indie,Artist 12,Track 212,feature_track_212,38,0.24197674458786966,0.7455599223160254,171145,0.5398472931462222,0.1857371446862368,11,0.5467710921978867,-24.779442106928556,1,0.07676972511582614,121.12942138437899,0.7336474383266283
jazz,Artist 13,Track 213,feature_track_213,93,0.7376206727121319,0.9187095551431063,249879,0.8348470999942419,0.65900769190163,4,0.19289488986842362,-38.221200668461,0,0.9435267638848773,199.1494430931921,0.33082431784625677
hip-hop,Artist 14,Track 214,feature_track_214,64,0.43243475027153067,0.3426046250195096,256458,0.9070665112579361,0.8428821800268453,8,0.7583038102681542,-41.85047850239779,1,0.28130488541461895,138.35828908662575,0.7576994763844429
pop,Artist 15,Track 215,feature_track_215,94,0.5367869095118555,0.23918293509903688,224661,0.8754411193823269,0.8509222622362799,10,0.08200296533217633,-8.812306920462895,0,0.30752331668686617,176.38481360765434,0.39406389908569095
electronic,Artist 16,Track 216,feature_track_216,36,0.32256432620412534,0.20578473611882275,334013,0.5834209986804227,0.3052100869285067,0,0.9042578675372056,-15.608083221520644,0,0.8522601863260014,85.06976764514766,0.7010079004953282
electronic,Artist 17,Track 217,feature_track_217,32,0.42776404768499876,0.5883460107681271,259212,0.48607334851483386,0.6441332371398955,5,0.5058751094010193,-28.444142472887254,1,0.3618566682688813,67.5971917731579,0.19993201872481736
pop,Artist 18,Track 218,feature_track_218,91,0.6333467353575062,0.2756909871911625,332555,0.18819025786127264,0.05443241721583936,6,0.5347320776002525,-46.26716838097034,1,0.09565329495977093,128.1240740057394,0.9663396701701904
rock,Artist 19,Track 219,feature_track_219,77,0.18413226598725085,0.9678870409084461,291648,0.9613963583067743,0.5692615246686181,11,0.10586185469158205,-16.1513604559441,0,0.3934299774257246,180.97969752012295,0.509244939136174
jazz,Artist 20,Track 220,feature_track_220,96,0.4195300692933094,0.4823904095740805,209449,0.3056768846391309,0.9892546805148477,1,0.021928612917176293,-12.693067181616435,1,0.019331343099117992,180.08867145588397,0.7960728966205701
electronic,Artist 21,Track 221,feature_track_221,96,0.6773123477530291,0.9198070479804848,152413,0.41908936115457707,0.795665241384402,4,0.5389925725968481,-54.64127344216368,0,0.27034399574596535,114.07428222716905,0.6722401078138971
electronic,Artist 22,Track 222,feature_track_222,88,0.8485649912046576,0.7606326348777799,322839,0.6746163780927216,0.42281723938877425,11,0.8961391668187861,-14.212779591794714,1,0.022433842476483723,153.88700963559066,0.40034595383387894
hip-hop,Artist 23,Track 223,feature_track_223,19,0.4167217524333281,0.993221569579126,246823,0.6330052185850016,0.7861265616604395,1,0.248955524618095,-48.83499484883471,0,0.48581320496178326,142.6965056126745,0.13124652840080464
pop,Artist 24,Track 224,feature_track_224,39,0.7391741706983642,0.7436420199323293,154455,0.18409423204226594,0.7116354106994573,10,0.8956716201559667,-8.693086645147694,0,0.19865899719371538,67.51386255678781,0.39507933604129164
metal,Artist 25,Track 225,feature_track_225,48,0.07390210856991697,0.44851634684315,343545,0.9540462103902915,0.6774496939299905,8,0.1504149684811894,-33.69807455923375,1,0.6819416711675238,166.9504037932744,0.18972045230209
r&b,Artist 26,Track 226,feature_track_226,88,0.5437390949962715,0.529432552048099,230690,0.7645248318958779,0.20947208134597362,7,0.9744836910998703,-21.38049344380778,0,0.893169103216956,136.7399408021483,0.8123507551853097
metal,Artist 27,Track 227,feature_track_227,62,0.3390995424536076,0.09052491113283034,147569,0.09747889266884979,0.9129565153790875,5,0.16996961156906698,-45.338893887000495,0,0.31218886501497034,150.7489678532785,0.5876867746904594
indie,Artist 28,Track 228,feature_track_228,87,0.4470965067851529,0.7294178314847377,336198,0.4538856760801966,0.3711360458376233,0,0.5319415576839313,-12.837170428813614,1,0.5575729345795266,96.70414728263178,0.3302772884496976
rock,Artist 29,Track 229,feature_track_229,27,0.15796737964812813,0.4481514070956699,160765,0.15681704715976852,0.5052140535948922,7,0.48833394315846723,-3.6083152285435816,0,0.18315673356717077,197.4447725611622,0.30827480609894453
indie,Artist 30,Track 230,feature_track_230,95,0.1536184724582682,0.48686888669674955,269983,0.1200606365829926,0.6124632502523591,8,0.1179723572667345,-29.85001815374162,0,0.927145164617531,60.81422276339169,0.7616012195297301
electronic,Artist 31,Track 231,feature_track_231,38,0.4882138079281677,0.067097159191422,129176,0.02916467343208129,0.23980728728970435,10,0.6287755487222104,-43.78501068945513,1,0.5235860660142261,135.13181492644134,0.3700295336218724
rock,Artist 32,Track 232,feature_track_232,17,0.6392047333875674,0.7967370543306246,193171,0.6017966768057119,0.5127614874774151,0,0.594067590579131,-26.406788052137912,1,0.4850072818605168,122.48263426284285,0.7706642934146992
classical,Artist 33,Track 233,feature_track_233,60,0.8534973903771248,0.18623496229635272,179384,0.44096967383036834,0.3479700029137439,1,0.5590913977817817,-44.20973981832205,1,0.3121515116646858,121.00843102584014,0.4885275573894996
rock,Artist 34,Track 234,feature_track_234,60,0.9237513970991376,0.28307757679231893,130138,0.40838174838236097,0.6502091227178015,5,0.9109230223777485,-26.221648065374872,0,0.6371012176337437,90.6701558684741,0.7731840911159715
rock,Artist 35,Track 235,feature_track_235,75,0.7253280643660642,0.6251280545297049,292177,0.735960305574779,0.6201628748969921,5,0.7993208942625225,-59.29937008724195,0,0.45901426828025926,149.01973989615433,0.02872756753449668
indie,Artist 36,Track 236,feature_track_236,35,0.3387429254997951,0.7413800584161305,300210,0.26592338477702215,0.24344882054356487,7,0.8393710551074979,-43.99826654224026,0,0.5685131178855434,144.95447756430366,0.3905984644209952
pop,Artist 37,Track 237,feature_track_237,89,0.41112759228402096,0.09362668631673576,207106,0.849845380000739,0.6611827698070483,2,0.4330531034572771,-32.523660320897534,1,0.8872182086212499,99.30093282368162,0.20315557581197974
rock,Artist 38,Track 238,feature_track_238,25,0.6145234209911087,0.2516686333537427,165828,0.3524695314762831,0.25814095972709006,10,0.640047616133405,-9.847509575243912,1,0.2770068266909106,91.037039084459,0.02118398681998246
rock,Artist 39,Track 239,feature_track_239,84,0.7464952391125961,0.8785889064812303,125578,0.05579380247456178,0.4046640431079608,1,0.4529025046403423,-16.361189066411825,1,0.22342683020933773,178.053405855346,0.30970348555140537
jazz,Artist 40,Track 240,feature_track_240,66,0.48607471245884637,0.9217630514421508,213419,0.442582730640095,0.11591652906983596,9,0.2046459802928643,-28.98363241170909,1,0.38590666370507154,199.3995050230389,0.2716024515342883
indie,Artist 41,Track 241,feature_track_241,24,0.6732662053431976,0.5107629419008239,292722,0.9156036545175391,0.5342308081205323,6,0.3269179657593124,-57.52251536436697,0,0.11744544555205116,129.93813970075738,0.9733014592169205
classical,Artist 42,Track 242,feature_track_242,40,0.3051294402049787,0.9969878167951356,321993,0.5057937078820368,0.8120008400488686,2,0.2665077813809872,-17.941105921443707,1,0.04995321112739903,108.64796691060613,0.43023950068440164
jazz,Artist 43,Track 243,feature_track_243,17,0.15227316071336572,0.3343718658382001,198298,0.4159742941290936,0.7146943309902942,2,0.27508606678551883,-5.820922100988128,1,0.20906283855721575,149.10445898020583,0.4607235236558276
indie,Artist 44,Track 244,feature_track_244,73,0.41468329484544675,0.39500165511289054,335393,0.018075704917866697,0.23778136336275102,7,0.7119947168986408,-17.937624486791,0,0.783794867714021,192.67698212565105,0.5596114237066759
r&b,Artist 45,Track 245,feature_track_245,43,0.048226246479782575,0.5450590023538392,123541,0.30085857827392093,0.7128645954554904,10,0.9600975070867578,-8.44966553756403,1,0.07711999774114309,115.60880481735299,0.011457402558350371
hip-hop,Artist 46,Track 246,feature_track_246,24,0.35968806154367483,0.04368710411766297,327176,0.20532497547225814,0.3094963400189942,10,0.9437868230680714,-19.13711856970354,1,0.7360157048590623,197.9647436783648,0.5429626801731704
hip-hop,Artist 47,Track 247,feature_track_247,65,0.3728846617940974,0.38555743168190826,291108,0.9193409918959136,0.508072016895368,11,0.9040646728116168,-2.6279894275898172,1,0.3352399012119104,149.34553496791767,0.8590336317767375
r&b,Artist 48,Track 248,feature_track_248,95,0.941698247158122,0.6822556158535139,298731,0.98799383943374,0.8267875175019125,4,0.05707879675266514,-50.978177434839104,1,0.5041805666148901,179.83051817533146,0.6395415893757779
rock,Artist 49,Track 249,feature_track_249,72,0.3191336215698808,0.03335427242161615,219528,0.6876332874161541,0.5277377724271541,9,0.26121132823750304,-59.8220714137817,1,0.26775913927922934,192.3486425030392,0.23645280347838338
electronic,Artist 0,Track 250,feature_track_250,50,0.8541101744578656,0.9257092546141743,165163,0.2741066101725219,0.06188479244138667,6,0.3029465503505252,-18.414874736562645,1,0.010767265888369515,82.3961332551353,0.39416029869642766
